,date,RMM1,RMM2,Amplitude,Phase,Phase_degrees,MJO_Phase
3307,1/21/2008,-0.405,1.15100002,1.220174597,1.90913426,109.3853356,7
3308,1/22/2008,-0.38100001,0.56199998,0.678973479,2.166560241,124.1347579,7
3309,1/23/2008,-0.77700001,0.079,0.781005772,3.040267742,174.1945102,8
3310,1/24/2008,-1.10399997,-0.58099997,1.247548355,-2.657152068,207.756401,1
3311,1/25/2008,-1.18099999,-1.17400002,1.665243833,-2.359166868,224.8296953,1
3312,1/26/2008,-1.04100001,-1.37699997,1.726212599,-2.218120859,232.9110363,2
3313,1/27/2008,-0.76800001,-1.27699995,1.490151968,-2.112251642,238.9768956,2
3314,1/28/2008,-0.48500001,-1.42400002,1.504327447,-1.899063503,251.1916762,2
3315,1/29/2008,-0.28799999,-1.55900002,1.585378522,-1.753470685,259.5335302,2
3316,1/30/2008,-0.15000001,-1.551,1.558236504,-1.667208292,264.4760013,2
3317,1/31/2008,-0.109,-1.60699999,1.610692388,-1.638520846,266.1196709,2
3318,2/1/2008,-0.25099999,-1.70099998,1.719419067,-1.717299365,261.6059942,2
3319,2/2/2008,0.39300001,-1.72500002,1.769201537,-1.346793605,282.8344106,3
3320,2/3/2008,0.662,-1.48199999,1.623135229,-1.150695355,294.0700127,3
3321,2/4/2008,0.62300003,-1.28299999,1.426260149,-1.118750558,295.9003147,3
3322,2/5/2008,0.71700001,-1.227,1.421132652,-1.041962109,300.2999687,3
3323,2/6/2008,0.85299999,-1.17400002,1.451166782,-0.942456027,306.0012473,3
3324,2/7/2008,1.26699996,-0.85699999,1.529620176,-0.594711488,325.9255417,4
3325,2/8/2008,1.70299995,-0.97000003,1.959874712,-0.517753824,330.3348911,4
3326,2/9/2008,1.66799998,-0.84799999,1.87118356,-0.47033967,333.051522,4
3327,2/10/2008,1.63999999,-0.57700002,1.738542203,-0.338303539,340.616635,4
3328,2/11/2008,1.69599998,-0.084,1.698078895,-0.049487863,357.1645543,4
3329,2/12/2008,1.53699994,0.108,1.540789673,0.070151452,4.019382133,5
3330,2/13/2008,1.33700001,0.14399999,1.344732324,0.107290222,6.147276923,5
3331,2/14/2008,0.875,0.39700001,0.960850669,0.425938442,24.40447503,5
3332,2/15/2008,0.45899999,0.73000002,0.86231144,1.009492676,57.8396698,6
3333,2/16/2008,-0.082,0.88499999,0.888790742,1.663187903,95.29364739,7
3334,2/17/2008,-0.42300001,0.82800001,0.929791926,2.043101733,117.0611064,7
3335,2/18/2008,-0.67400002,0.33000001,0.750450554,2.686288117,153.9129716,8
3336,2/19/2008,-0.87800002,-0.054,0.879659045,-3.080166612,183.519453,1
3337,2/20/2008,-0.83700001,-0.368,0.914326537,-2.727366086,203.7334341,1
3338,2/21/2008,-0.73199999,-0.44999999,0.859257806,-2.590395131,211.5812917,1
3339,2/22/2008,-0.65600002,-0.51499999,0.834003007,-2.476027508,218.1340738,1
3340,2/23/2008,-0.648,-0.56300002,0.858413084,-2.426269471,220.9849993,1
3341,2/24/2008,-0.32499999,-0.39399999,0.510745519,-2.260520854,230.4816955,2
3342,2/25/2008,-0.29899999,-0.42899999,0.522916805,-2.179485629,235.1246719,2
3343,2/26/2008,-0.51800001,-0.42500001,0.67003658,-2.454498025,219.3676223,1
3344,2/27/2008,-0.76499999,-0.44600001,0.885517359,-2.613762053,210.2424657,1
3345,2/28/2008,-0.65600002,-0.38100001,0.758615208,-2.615415918,210.1477062,1
3346,2/29/2008,-0.503,-0.173,0.531919167,-2.810329901,198.9799576,1
3347,3/1/2008,-0.66600001,-0.178,0.68937654,-2.880429623,194.9635394,1
3348,3/2/2008,-1.21000004,-0.51499999,1.315038055,-2.739197137,203.0555648,1
3349,3/3/2008,-1.46000004,-0.65399998,1.599786264,-2.720448831,204.1297636,1
3350,3/4/2008,-1.66999996,-0.89999998,1.897076654,-2.647294269,208.3212113,1
3351,3/5/2008,-1.55400002,-1.20099998,1.96400535,-2.483630809,217.6984368,1
3352,3/6/2008,-1.84500003,-1.15999997,2.179363449,-2.580318266,212.1586535,1
3353,3/7/2008,-1.87699997,-1.11099994,2.181157893,-2.607148881,210.6213725,1
3354,3/8/2008,-1.74699998,-1.26900005,2.159252199,-2.513375185,215.9942096,1
3355,3/9/2008,-1.59200001,-1.66799998,2.305794433,-2.332885838,226.3354874,2
3356,3/10/2008,-1.37100005,-2,2.424797133,-2.171724331,235.5693615,2
3357,3/11/2008,-1.26600003,-2.13400006,2.481272321,-2.106239366,239.3213737,2
3358,3/12/2008,-0.94300002,-2.33200002,2.515446905,-1.95506764,247.9828756,2
3359,3/13/2008,-0.89399999,-2.44700003,2.605195795,-1.921075865,249.9304608,2
3360,3/14/2008,-0.65399998,-2.23200011,2.325841883,-1.855828676,253.6688494,2
3361,3/15/2008,-0.31799999,-2.2019999,2.224843265,-1.714218935,261.7824899,2
3362,3/16/2008,-0.197,-1.898,1.908196269,-1.674219459,264.074291,2
3363,3/17/2008,0.162,-1.61399996,1.622109698,-1.470759619,275.7316812,3
3364,3/18/2008,0.36399999,-1.45200002,1.496930209,-1.325169585,284.0733756,3
3365,3/19/2008,0.63,-1.37800002,1.515184495,-1.141984005,294.5691362,3
3366,3/20/2008,0.54799998,-1.14300001,1.267577611,-1.123731548,295.614925,3
3367,3/21/2008,0.86199999,-0.89499998,1.242605709,-0.804177965,313.9239966,3
3368,3/22/2008,0.64600003,-0.796,1.025149764,-0.889047555,309.0613273,3
3369,3/23/2008,0.62699997,-0.51300001,0.810122196,-0.685729544,320.7105912,4
3370,3/24/2008,0.949,-0.25999999,0.98397205,-0.267410787,344.6784905,4
3371,3/25/2008,1.06299996,0.26899999,1.096508053,0.247854125,14.20099532,5
3372,3/26/2008,1.05400002,0.40200001,1.128060304,0.364373436,20.87706004,5
3373,3/27/2008,0.78200001,0.54400003,0.952606975,0.607802016,34.82449029,5
3374,3/28/2008,0.333,0.66799998,0.746400009,1.108347028,63.50360692,6
3375,3/29/2008,0.214,0.73000002,0.76072073,1.2856351,73.66146522,6
3376,3/30/2008,0.097,0.97299999,0.977823082,1.471432955,84.30689814,6
3377,3/31/2008,-0.113,1.14199996,1.147576973,1.669424491,95.65097753,7
3378,4/1/2008,-0.52700001,1.27699995,1.381469465,1.962190854,112.4252546,7
3379,4/2/2008,-1.102,1.16400003,1.602903637,2.328840313,133.4327211,7
3380,4/3/2008,-1.30200005,1.19500005,1.767266038,2.39901971,137.4537044,8
3381,4/4/2008,-1.39600003,0.72399998,1.572574976,2.663156609,152.5876339,8
3382,4/5/2008,-1.47300005,0.54100001,1.569206856,2.789609383,159.8328441,8
3383,4/6/2008,-1.60699999,0.303,1.635315862,2.955230466,169.3222332,8
3384,4/7/2008,-1.36500001,0.46200001,1.441065244,2.815233833,161.3010169,8
3385,4/8/2008,-1.10500002,0.207,1.124221528,2.956408632,169.3897371,8
3386,4/9/2008,-0.92000002,0.112,0.926792337,3.020449642,173.0590167,8
3387,4/10/2008,-0.991,-0.133,0.999884993,-3.008181958,187.6438698,1
3388,4/11/2008,-0.82599998,-0.244,0.861285067,-2.854361806,196.4571153,1
3389,4/12/2008,-0.65100002,-0.175,0.674111286,-2.878983583,195.0463914,1
3390,4/13/2008,-0.80599999,-0.34999999,0.878712682,-2.731919081,203.4725667,1
3391,4/14/2008,-0.389,-0.43799999,0.58580286,-2.297013388,228.3908274,2
3392,4/15/2008,-0.25600001,-0.44600001,0.514248981,-2.091872017,240.1445622,2
3393,4/16/2008,-0.15800001,-0.205,0.258822339,-2.227434268,232.3774173,2
3394,4/17/2008,-0.083,-0.189,0.206421898,-1.98459373,246.2911552,2
3395,4/18/2008,-0.059,-0.48100001,0.484605004,-1.692847765,263.0069677,2
3396,4/19/2008,-0.176,-0.29499999,0.343512728,-2.108719592,239.1792672,2
3397,4/20/2008,-0.099,-0.185,0.209823736,-2.06215539,241.8471994,2
3398,4/21/2008,-0.086,-0.102,0.133416641,-2.271292697,229.8645144,2
3399,4/22/2008,-0.095,-0.248,0.265572965,-1.936618445,249.0399366,2
3400,4/23/2008,-0.20900001,-0.124,0.243016469,-2.606113148,210.6807157,1
3401,4/24/2008,0.066,0.17,0.182362277,1.200472897,68.78203042,6
3402,4/25/2008,0.122,0.78200001,0.791459421,1.416033651,81.13275185,6
3403,4/26/2008,0.184,1.08500004,1.100491293,1.4028093,80.37505237,6
3404,4/27/2008,0.35699999,1.06799996,1.126087433,1.24820331,71.51678162,6
3405,4/28/2008,0.28200001,0.83600003,0.882281166,1.245461558,71.35969085,6
3406,4/29/2008,-0.018,0.95099998,0.951170312,1.589721512,91.08433325,7
3407,4/30/2008,-0.184,0.83899999,0.858939453,1.786687154,102.3696332,7
3408,5/1/2008,0.176,0.699,0.720816898,1.324135296,75.86736399,6
3409,5/2/2008,0.68400002,0.80400002,1.055590858,0.865869173,49.6106492,6
3410,5/3/2008,0.83999997,1.03499997,1.332975952,0.889025627,50.93741629,6
3411,5/4/2008,0.68300003,1.28799999,1.457886489,1.083219543,62.06390809,6
3412,5/5/2008,0.62099999,1.28900003,1.430790713,1.121839767,64.27668397,6
3413,5/6/2008,0.62599999,1.27600002,1.421285347,1.114700506,63.86763443,6
3414,5/7/2008,0.333,1.25199997,1.295528049,1.310840309,75.10561734,6
3415,5/8/2008,-0.025,1.23000002,1.230254059,1.591118732,91.16438802,7
3416,5/9/2008,-0.17299999,1.171,1.183710267,1.717472309,98.40391475,7
3417,5/10/2008,-0.336,1.29400003,1.336911395,1.824845853,104.5559656,7
3418,5/11/2008,-0.38999999,1.11399996,1.180294837,1.907551117,109.2946282,7
3419,5/12/2008,-0.54900002,1.02100003,1.15924203,2.06415345,118.267281,7
3420,5/13/2008,-0.63,0.82300001,1.0364502,2.224138872,127.4337704,7
3421,5/14/2008,-1.01900005,0.84600002,1.324415771,2.448691201,140.2996712,8
3422,5/15/2008,-1.13199997,0.85600001,1.419211031,2.494145662,142.9040199,8
3423,5/16/2008,-1.11399996,1.11099994,1.573313948,2.357542813,135.0772532,8
3424,5/17/2008,-1.24100006,1.36199999,1.84258653,2.309743131,132.3385332,7
3425,5/18/2008,-1.09099996,1.09399998,1.545029731,2.354821484,134.9213325,7
3426,5/19/2008,-1.54400003,0.98500001,1.831436898,2.57373274,147.4640236,8
3427,5/20/2008,-1.79400003,1.09800005,2.103340252,2.592367106,148.5316941,8
3428,5/21/2008,-1.99800003,0.92799997,2.202995248,2.706775415,155.0868074,8
3429,5/22/2008,-1.99600005,0.50599998,2.059138698,2.89331602,165.7747968,8
3430,5/23/2008,-2.06299996,0.067,2.064087652,3.109127089,178.1398602,8
3431,5/24/2008,-1.87800002,-0.206,1.889264427,-3.032338285,186.2598142,1
3432,5/25/2008,-1.64199996,-0.322,1.673274595,-2.947947658,191.095041,1
3433,5/26/2008,-1.15999997,-0.23999999,1.1845674,-2.937574677,191.689369,1
3434,5/27/2008,-0.92400002,-0.175,0.940425987,-2.95441572,190.7244483,1
3435,5/28/2008,-0.66500002,-0.099,0.672328808,-2.993805894,188.4675576,1
3436,5/29/2008,-0.74400002,-0.007,0.744032949,-3.132184329,180.5390573,1
3437,5/30/2008,-0.89200002,-0.115,0.899382586,-3.013376145,187.3462648,1
3438,5/31/2008,-0.87800002,-0.25799999,0.915121866,-2.855787898,196.3754062,1
3439,6/1/2008,-0.69300002,-0.62,0.929865059,-2.411735191,221.8177522,1
3440,6/2/2008,-0.77899998,-0.81800002,1.129586208,-2.331778529,226.3989315,2
3441,6/3/2008,-0.54500002,-1.01199996,1.149421133,-2.064796652,241.6958663,2
3442,6/4/2008,-0.17200001,-0.977,0.992024699,-1.745059777,260.0154398,2
3443,6/5/2008,0.266,-0.95099998,0.98750036,-1.298060661,285.6266026,3
3444,6/6/2008,0.35699999,-0.87400001,0.944100106,-1.183012358,292.2183848,3
3445,6/7/2008,0.60500002,-0.74599999,0.960489984,-0.889388794,309.0417758,3
3446,6/8/2008,0.37799999,-0.73299998,0.824725993,-1.094676479,297.2796578,3
3447,6/9/2008,0.45199999,-0.52200001,0.690498372,-0.857143413,310.8893,3
3448,6/10/2008,0.74800003,-0.30399999,0.807415654,-0.386026075,337.8823351,4
3449,6/11/2008,0.84299999,-0.1,0.848910468,-0.118072203,353.2349611,4
3450,6/12/2008,0.898,-0.022,0.898269447,-0.024493987,358.5965979,4
3451,6/13/2008,0.861,0.092,0.865901265,0.106448599,6.099055467,5
3452,6/14/2008,0.80800003,0.32100001,0.869428004,0.378156956,21.66679758,5
3453,6/15/2008,0.62599999,0.671,0.917669324,0.820079711,46.98710628,6
3454,6/16/2008,0.33000001,1.05400002,1.104452828,1.267371323,72.61502791,6
3455,6/17/2008,0.205,0.99900001,1.01981666,1.368400811,78.40359113,6
3456,6/18/2008,0.257,0.81900001,0.858376384,1.266730004,72.57828303,6
3457,6/19/2008,0.007,0.80599999,0.806030386,1.562111682,89.50240648,6
3458,6/20/2008,-0.134,0.79500002,0.806214011,1.737780235,99.56747316,7
3459,6/21/2008,-0.27599999,0.57800001,0.640515422,2.016289485,115.5248778,7
3460,6/22/2008,-0.271,0.62800002,0.683977357,1.978183777,113.3415815,7
3461,6/23/2008,-0.44400001,0.83499998,0.945706601,2.05950966,118.0012114,7
3462,6/24/2008,-0.40900001,0.63599998,0.756159363,2.142292751,122.7443331,7
3463,6/25/2008,-0.498,0.56099999,0.750149978,2.296774445,131.5954822,7
3464,6/26/2008,-0.59600002,0.458,0.751651531,2.48638374,142.4592946,8
3465,6/27/2008,-0.65399998,0.52999997,0.841793289,2.46054383,140.9787768,8
3466,6/28/2008,-0.72600001,0.15800001,0.742993955,2.927303231,167.7221205,8
3467,6/29/2008,-0.991,-0.22400001,1.016000494,-2.91929395,192.7367775,1
3468,6/30/2008,-1.29200006,-0.49000001,1.38179744,-2.779095091,200.7695804,1
3469,7/1/2008,-1.44099998,-0.33899999,1.480338453,-2.91054067,193.2383035,1
3470,7/2/2008,-1.49100006,-0.28,1.51706334,-2.955961264,190.6358952,1
3471,7/3/2008,-1.52600002,-0.442,1.588722777,-2.859661681,196.1534549,1
3472,7/4/2008,-1.46200001,-0.28799999,1.490096649,-2.947092592,191.1440326,1
3473,7/5/2008,-1.21099997,-0.16500001,1.222188991,-3.006175478,187.7588326,1
3474,7/6/2008,-1.12,-0.26199999,1.150236495,-2.911796299,193.1663613,1
3475,7/7/2008,-1.04299998,-0.49000001,1.152366681,-2.702396677,205.1640758,1
3476,7/8/2008,-0.99000001,-0.69999999,1.212476806,-2.526137006,215.2630111,1
3477,7/9/2008,-1.26800001,-0.72899997,1.462622638,-2.619817666,209.8955047,1
3478,7/10/2008,-1.35000002,-0.65499997,1.500508252,-2.689867007,205.881973,1
3479,7/11/2008,-1.204,-0.53799999,1.318734238,-2.721366486,204.0771859,1
3480,7/12/2008,-1.079,-0.53399998,1.203909041,-2.682031218,206.3309307,1
3481,7/13/2008,-0.71899998,-0.84100002,1.106454701,-2.278148189,229.4717236,2
3482,7/14/2008,-0.69999999,-0.88700002,1.129942043,-2.238902932,231.7203112,2
3483,7/15/2008,-0.47600001,-0.79000002,0.922321008,-2.11307525,238.9297064,2
3484,7/16/2008,-0.036,-0.95999998,0.960674743,-1.608278764,267.8524145,2
3485,7/17/2008,0.12,-1.18599999,1.192055358,-1.46995906,275.7775498,3
3486,7/18/2008,0.107,-1.16299999,1.167911802,-1.479051168,275.2566104,3
3487,7/19/2008,0.119,-1.07000005,1.076597003,-1.460036536,276.3460685,3
3488,7/20/2008,0.083,-1.074,1.077202395,-1.493668437,274.4191026,3
3489,7/21/2008,0.104,-0.74800003,0.755195369,-1.432644579,277.9155121,3
3490,7/22/2008,0.086,-0.32100001,0.332320638,-1.309030927,284.9980526,3
3491,7/23/2008,0.183,-0.40700001,0.446248819,-1.148248939,294.210182,3
3492,7/24/2008,0.207,-0.008,0.207154532,-0.038628119,357.7867718,4
3493,7/25/2008,0.30000001,0.213,0.367925272,0.617405876,35.37475094,5
3494,7/26/2008,0.52700001,0.29499999,0.603948677,0.510314939,29.23889223,5
3495,7/27/2008,0.50400001,0.46000001,0.682360623,0.739786667,42.38665378,5
3496,7/28/2008,0.43200001,0.51499999,0.672197142,0.872819946,50.00889916,6
3497,7/29/2008,0.38499999,0.435,0.580904461,0.846298385,48.48932564,6
3498,7/30/2008,0.51800001,0.25299999,0.576483309,0.454338312,26.03166777,5
3499,7/31/2008,0.58200002,-0.074,0.586685626,-0.126469152,352.7538514,4
3500,8/1/2008,0.53500003,-0.236,0.584740141,-0.415446056,336.1966944,4
3501,8/2/2008,0.58600003,-0.197,0.618227333,-0.324308078,341.4185159,4
3502,8/3/2008,0.30500001,-0.245,0.391216061,-0.676736932,321.22583,4
3503,8/4/2008,0.139,-0.125,0.186938493,-0.732417487,318.0355691,4
3504,8/5/2008,-0.09,-0.46399999,0.472647851,-1.762382827,259.0229021,2
3505,8/6/2008,-0.20200001,-0.56300002,0.59814131,-1.915282259,250.26241,2
3506,8/7/2008,-0.55199999,-0.68699998,0.881290509,-2.2476638,231.2183505,2
3507,8/8/2008,-0.87900001,-0.764,1.164618829,-2.426074441,220.9961738,1
3508,8/9/2008,-0.949,-0.80000001,1.241209497,-2.44118082,220.130642,1
3509,8/10/2008,-0.68800002,-0.67500001,0.963830401,-2.365731992,224.4535414,1
3510,8/11/2008,-0.59299999,-0.91100001,1.087000463,-2.147827171,236.938568,2
3511,8/12/2008,-0.41100001,-0.91100001,0.999420846,-1.994608331,245.7173609,2
3512,8/13/2008,-0.60600001,-0.95899999,1.134423639,-2.134347959,237.7108699,2
3513,8/14/2008,-0.78200001,-0.89899999,1.191522135,-2.28670514,228.9814465,2
3514,8/15/2008,-0.72100002,-0.78500003,1.065864004,-2.31372336,227.4334165,2
3515,8/16/2008,-0.86000001,-0.93800002,1.272573791,-2.312840134,227.4840217,2
3516,8/17/2008,-0.722,-0.87400001,1.133648983,-2.261242778,230.4403324,2
3517,8/18/2008,-0.52999997,-0.94599998,1.084350465,-2.081477746,240.74011,2
3518,8/19/2008,-0.403,-1.04400003,1.119082241,-1.939189115,248.892648,2
3519,8/20/2008,-0.155,-1.35099995,1.359862443,-1.685026706,263.4550814,2
3520,8/21/2008,-0.223,-1.53400004,1.550124228,-1.715156652,261.7287627,2
3521,8/22/2008,-0.089,-1.60300004,1.605468819,-1.62626028,266.8221496,2
3522,8/23/2008,0.018,-1.67799997,1.678096511,-1.560069682,270.6145915,3
3523,8/24/2008,-0.171,-1.63699996,1.645907005,-1.674878229,264.0365463,2
3524,8/25/2008,-0.34299999,-1.51600003,1.554318206,-1.793303345,257.2512869,2
3525,8/26/2008,-0.30500001,-1.48099995,1.512079977,-1.773898712,258.3630905,2
3526,8/27/2008,-0.197,-1.29400003,1.308909881,-1.721877344,261.3436953,2
3527,8/28/2008,-0.107,-1.19799995,1.202768839,-1.659875489,264.89614,2
3528,8/29/2008,-0.011,-1.08399999,1.0840558,-1.58094358,269.4186052,2
3529,8/30/2008,-0.038,-1.00399995,1.004718816,-1.608626877,267.8324691,2
3530,8/31/2008,-0.30000001,-0.93000001,0.977189861,-1.882838455,252.121303,2
3531,9/1/2008,-0.28,-0.92199999,0.963578737,-1.865632833,253.1071125,2
3532,9/2/2008,-0.063,-0.95999998,0.962064947,-1.636327363,266.2453482,2
3533,9/3/2008,-0.068,-0.87699997,0.87963228,-1.648178562,265.5663245,2
3534,9/4/2008,0.16500001,-0.58600003,0.608786529,-1.296332387,285.7256254,3
3535,9/5/2008,0.50599998,-0.57999998,0.769698614,-0.853432963,311.1018931,3
3536,9/6/2008,0.74900001,-0.63800001,0.983892793,-0.705539523,319.575563,4
3537,9/7/2008,0.912,-0.456,1.019646998,-0.463647609,333.4349488,4
3538,9/8/2008,0.87400001,-0.373,0.950265762,-0.403371816,336.8884973,4
3539,9/9/2008,0.87699997,-0.29699999,0.925925451,-0.326531939,341.291098,4
3540,9/10/2008,0.96100003,-0.033,0.96156646,-0.034325741,358.0332799,4
3541,9/11/2008,1.13199997,0.23800001,1.156748865,0.207229099,11.87335275,5
3542,9/12/2008,1.30599999,0.5,1.398440551,0.365633638,20.94926433,5
3543,9/13/2008,1.18700004,0.71499997,1.385710667,0.542152138,31.06302938,5
3544,9/14/2008,1.40499997,0.77200001,1.60312474,0.5024333,28.78730756,5
3545,9/15/2008,1.41900003,0.85799998,1.658229493,0.543832437,31.15930338,5
3546,9/16/2008,1.40799999,0.62800002,1.541702954,0.419541519,24.03795839,5
3547,9/17/2008,1.16799998,0.72299999,1.373664056,0.554278023,31.75779137,5
3548,9/18/2008,0.94499999,0.60799998,1.123694334,0.571711761,32.75667101,5
3549,9/19/2008,0.94199997,0.73400003,1.194202658,0.66192452,37.92548135,5
3550,9/20/2008,0.91600001,0.68900001,1.146201131,0.644897027,36.94987784,5
3551,9/21/2008,0.90399998,0.76899999,1.186834845,0.704879264,40.38660691,5
3552,9/22/2008,0.95499998,0.87400001,1.294565942,0.741140603,42.46422858,5
3553,9/23/2008,1.06099999,1.04799998,1.491316511,0.779234178,44.64682964,5
3554,9/24/2008,0.80000001,1.13600004,1.38942294,0.957240192,54.84582298,6
3555,9/25/2008,0.71799999,1.21300006,1.409571967,1.03633858,59.37782675,6
3556,9/26/2008,0.50700003,1.34300005,1.435513206,1.209824267,69.31782444,6
3557,9/27/2008,0.19499999,1.14300001,1.159514562,1.40181952,80.31834212,6
3558,9/28/2008,-0.29100001,1.16299999,1.198853612,1.815977306,104.0478353,7
3559,9/29/2008,-0.602,1.17799997,1.322908889,2.043233443,117.0686528,7
3560,9/30/2008,-0.78899997,1.02999997,1.297467106,2.224471275,127.4528157,7
3561,10/1/2008,-0.824,0.71700001,1.092275155,2.425518647,138.9719816,8
3562,10/2/2008,-1.07700002,0.382,1.142739272,2.800746724,160.4709667,8
3563,10/3/2008,-1.35800004,0.465,1.435405555,2.811690714,161.0980112,8
3564,10/4/2008,-1.347,0.46000001,1.423379433,2.81251052,161.1449826,8
3565,10/5/2008,-1.34399998,0.149,1.352234057,3.031180429,173.6738455,8
3566,10/6/2008,-1.27699995,-0.056,1.278227238,-3.09776795,182.5109705,1
3567,10/7/2008,-0.98799998,-0.435,1.079522561,-2.726848363,203.7630974,1
3568,10/8/2008,-0.88300002,-0.456,0.993793256,-2.66489449,207.3127929,1
3569,10/9/2008,-1.20599997,-0.83499998,1.466854081,-2.536004873,214.6976239,1
3570,10/10/2008,-1.07099998,-1.00800002,1.470749808,-2.386488231,223.2642965,1
3571,10/11/2008,-0.61199999,-1.23399997,1.377425103,-2.031197197,243.6209732,2
3572,10/12/2008,-0.38299999,-1.20299995,1.262496682,-1.879020657,252.3400468,2
3573,10/13/2008,-0.116,-1.21800005,1.22351139,-1.665748029,264.5596682,2
3574,10/14/2008,0.161,-1.30999994,1.319856372,-1.448508799,277.0065593,3
3575,10/15/2008,0.22400001,-1.41199994,1.429657244,-1.413467164,279.014297,3
3576,10/16/2008,0.28600001,-1.30900002,1.339879494,-1.35568925,282.3247277,3
3577,10/17/2008,0.62199998,-1.44599998,1.574102893,-1.16456988,293.2750609,3
3578,10/18/2008,0.67400002,-1.46599996,1.613515389,-1.139860263,294.6908177,3
3579,10/19/2008,0.96799999,-1.48300004,1.77096389,-0.992503694,303.1337272,3
3580,10/20/2008,1.34399998,-1.39699996,1.938541935,-0.804731756,313.8922667,3
3581,10/21/2008,1.5,-1.53299999,2.1447818,-0.796278047,314.3766286,3
3582,10/22/2008,1.59000003,-1.35099995,2.086456556,-0.704311445,319.6459267,4
3583,10/23/2008,1.90900004,-1.17499995,2.241630218,-0.55174263,328.3874759,4
3584,10/24/2008,2.13700008,-0.85500002,2.301693806,-0.38058705,338.1939683,4
3585,10/25/2008,2.35899997,-0.63800001,2.443752212,-0.264134556,344.8662047,4
3586,10/26/2008,2.37700009,-0.30199999,2.396107974,-0.126373825,352.7593132,4
3587,10/27/2008,2.18899989,0.068,2.190055825,0.031054428,1.779287657,5
3588,10/28/2008,2.13599992,0.52100003,2.198621543,0.239242399,13.70757976,5
3589,10/29/2008,1.94500005,0.83600003,2.117054852,0.405946184,23.25900305,5
3590,10/30/2008,1.72899997,1.00800002,2.001375761,0.527822702,30.24201317,5
3591,10/31/2008,1.10000002,1.21599996,1.639712154,0.835442674,47.86733923,6
3592,11/1/2008,0.65799999,1.21000004,1.377339495,1.072724396,61.46258046,6
3593,11/2/2008,0.33899999,1.20700002,1.253702533,1.296988816,74.31198521,6
3594,11/3/2008,0.184,0.92699999,0.945084642,1.374853347,78.77329425,6
3595,11/4/2008,-0.066,0.87400001,0.876488458,1.646168148,94.31848726,7
3596,11/5/2008,0.024,0.48500001,0.485593461,1.521352124,87.16705584,6
3597,11/6/2008,0.066,0.098,0.118152444,0.978098922,56.04094018,6
3598,11/7/2008,0.118,-0.009,0.118342723,-0.076123803,355.6384274,4
3599,11/8/2008,0.479,-0.069,0.483944212,-0.143065961,351.8029242,4
3600,11/9/2008,0.736,0.032,0.736695324,0.043450895,2.489552922,5
3601,11/10/2008,0.94499999,-0.01,0.945052899,-0.010581616,359.3937181,4
3602,11/11/2008,1.074,-0.051,1.075210212,-0.047450389,357.281293,4
3603,11/12/2008,1.30299997,-0.018,1.303124293,-0.013813396,359.2085507,4
3604,11/13/2008,1.23000002,0.219,1.249344248,0.17620231,10.09564873,5
3605,11/14/2008,1.10000002,0.38499999,1.165429121,0.336674806,19.29004543,5
3606,11/15/2008,0.78899997,0.29699999,0.84304801,0.36002015,20.62763516,5
3607,11/16/2008,0.801,0.58099997,0.989526132,0.627533167,35.95500199,5
3608,11/17/2008,0.96899998,0.52899998,1.103993632,0.499708169,28.63116907,5
3609,11/18/2008,0.88700002,0.5,1.01821856,0.51329893,29.40986234,5
3610,11/19/2008,0.792,0.45199999,0.911903499,0.518602035,29.71370786,5
3611,11/20/2008,0.95300001,0.221,0.978289333,0.227871478,13.05607395,5
3612,11/21/2008,1.28799999,0.33700001,1.331357571,0.25590919,14.66251651,5
3613,11/22/2008,1.41199994,0.67900002,1.566775305,0.4482335,25.68188777,5
3614,11/23/2008,1.42400002,1,1.74005059,0.612232548,35.07834108,5
3615,11/24/2008,0.852,0.88999999,1.232073043,0.807208706,46.24965202,6
3616,11/25/2008,0.63800001,0.92400002,1.122862436,0.966490823,55.37584508,6
3617,11/26/2008,0.40799999,0.98100001,1.062461769,1.176656827,67.4174701,6
3618,11/27/2008,0.347,0.79299998,0.865596886,1.158319725,66.36683158,6
3619,11/28/2008,0.34400001,0.90700001,0.970043826,1.20828532,69.22964931,6
3620,11/29/2008,0.07,1.03999996,1.042353067,1.503589998,86.14936103,6
3621,11/30/2008,-0.177,1.06099999,1.075662577,1.736097841,99.4710791,7
3622,12/1/2008,-0.163,1.06599998,1.078389984,1.722529133,98.69364939,7
3623,12/2/2008,0.234,1.03400004,1.060147199,1.348239543,77.24843559,6
3624,12/3/2008,0.48199999,0.86699998,0.991974272,1.063404078,60.9285656,6
3625,12/4/2008,0.58099997,0.68699998,0.899738816,0.868800469,49.77860011,6
3626,12/5/2008,0.117,0.62099999,0.631925619,1.384573483,79.33021703,6
3627,12/6/2008,0.167,0.47,0.49878753,1.229390726,70.43889998,6
3628,12/7/2008,0.17299999,0.47799999,0.508343375,1.223537939,70.10355997,6
3629,12/8/2008,0.19,0.59299999,0.62269494,1.260726293,72.23429569,6
3630,12/9/2008,0.145,0.62199998,0.63867752,1.34176769,76.87762573,6
3631,12/10/2008,0.41499999,0.634,0.757747314,0.991212276,56.79228003,6
3632,12/11/2008,0.45300001,0.52200001,0.691153398,0.856049602,49.04802927,6
3633,12/12/2008,0.45699999,0.579,0.73762456,0.902618926,51.71625496,6
3634,12/13/2008,0.40700001,1.06200004,1.137318378,1.204821916,69.03121085,6
